Victims,Crime,City,Zip Code,Place,Latitude,Longitude,Police District Number,Location
1,All Other Offenses,SILVER SPRING,20910,Street - Other,39.01338888,-77.0419089,3D,"(39.0134, -77.0419)"
1,Shoplifting,GERMANTOWN,20876,Retail - Other,39.1982954,-77.2448997,5D,"(39.1983, -77.2449)"
1,Liquor Law Violations,SILVER SPRING,20906,Restaurant,39.05819472,-77.05006802,4D,"(39.0582, -77.0501)"
1,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,20852,Parking Lot - Residential,39.05585931,-77.120907,1D,"(39.0559, -77.1209)"
1,Disorderly Conduct,GAITHERSBURG,20877,Street - Commercial,39.1483807,-77.20691307,6D,"(39.1484, -77.2069)"
1,All Other Offenses,TAKOMA PARK,20912,Residence - Apartment/Condo,38.99548,-76.9994,3D,"(38.9955, -76.9994)"
1,False Pretenses/Swindle/Confidence Game,TAKOMA PARK,20912,Residence - Single Family,38.98018444,-77.0067237,8D,"(38.9802, -77.0067)"
1,Forcible Rape,SILVER SPRING,20906,Residence - Apartment/Condo,39.0936866,-77.07567265,4D,"(39.0937, -77.0757)"
1,Weapon Law Violations,SILVER SPRING,20910,Street - In vehicle,38.99455215,-77.02800101,3D,"(38.9946, -77.028)"
1,All Other Offenses,SILVER SPRING,20906,Residence - Apartment/Condo,39.09028,-77.0719,4D,"(39.0903, -77.0719)"
1,Driving Under the Influence,GAITHERSBURG,20878,Street - In vehicle,0,0,6D,"(0.0, 0.0)"
1,Driving Under the Influence,ROCKVILLE,20850,Street - In vehicle,39.0945446,-77.13453944,1D,"(39.0945, -77.1345)"
1,Identity Theft,GAITHERSBURG,20879,Other/Unknown,39.17204,-77.1825,6D,"(39.172, -77.1825)"
1,Simple Assault,GERMANTOWN,20874,Other/Unknown,39.16920622,-77.26525017,5D,"(39.1692, -77.2653)"
1,Drug/Narcotic Violations,GAITHERSBURG,20879,Street - In vehicle,39.16129881,-77.22264065,6D,"(39.1613, -77.2226)"
1,All Other Offenses,POTOMAC,20854,Residence - Single Family,39.05171,-77.2049,1D,"(39.0517, -77.2049)"
1,Identity Theft,GAITHERSBURG,20879,Other/Unknown,39.17204,-77.1825,6D,"(39.172, -77.1825)"
1,All Other Offenses,SILVER SPRING,20903,Parking Lot - Residential,39.0012189,-76.98763074,3D,"(39.0012, -76.9876)"
1,All Other Offenses,SILVER SPRING,20903,Parking Lot - Residential,39.0012189,-76.98763074,3D,"(39.0012, -76.9876)"
1,All Other Offenses,SILVER SPRING,20903,Parking Lot - Residential,39.0012189,-76.98763074,3D,"(39.0012, -76.9876)"
1,Destruction/Damage/Vandalism of Property,TAKOMA PARK,20912,Street - In vehicle,38.97836347,-76.99113192,8D,"(38.9784, -76.9911)"
1,Destruction/Damage/Vandalism of Property,ROCKVILLE,20851,Other/Unknown,39.09054842,-77.12592224,1D,"(39.0905, -77.1259)"
1,Destruction/Damage/Vandalism of Property,TAKOMA PARK,20912,Parking Lot - Residential,38.97836347,-76.99113192,8D,"(38.9784, -76.9911)"
1,Burglary/Breaking and Entering,GERMANTOWN,20874,Residence -Townhouse/Duplex,39.19288232,-77.27369889,5D,"(39.1929, -77.2737)"
1,Theft From Motor Vehicle,SILVER SPRING,20903,Parking Lot - Residential,38.99907933,-76.98935328,3D,"(38.9991, -76.9894)"
1,Destruction/Damage/Vandalism of Property,GERMANTOWN,20874,Residence -Townhouse/Duplex,39.19288232,-77.27369889,5D,"(39.1929, -77.2737)"
1,All Other Offenses,SILVER SPRING,20902,Residence - Single Family,39.04643,-77.0763,2D,"(39.0464, -77.0763)"
1,Driving Under the Influence,ROCKVILLE,20853,Street - In vehicle,0,0,4D,"(0.0, 0.0)"
1,False Pretenses/Swindle/Confidence Game,BETHESDA,20816,Other/Unknown,38.95665,-77.1042,2D,"(38.9567, -77.1042)"
1,Theft From Motor Vehicle,SILVER SPRING,20903,Parking Lot - Residential,39.00107066,-76.98853926,3D,"(39.0011, -76.9885)"
1,Shoplifting,ROCKVILLE,20852,Grocery/Supermarket,39.06029079,-77.12266483,1D,"(39.0603, -77.1227)"
1,Theft From Motor Vehicle,ROCKVILLE,20896,Residence - Driveway,39.03772097,-77.09428026,2D,"(39.0377, -77.0943)"
1,Identity Theft,OLNEY,20832,Other/Unknown,39.12566958,-77.05551575,4D,"(39.1257, -77.0555)"
1,Theft From Motor Vehicle,BETHESDA,20817,Residence - Driveway,39.00797,-77.1179,2D,"(39.008, -77.1179)"
1,Theft From Motor Vehicle,BETHESDA,20817,Residence - Driveway,38.97849853,-77.14983965,2D,"(38.9785, -77.1498)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20902,School/College - DO NOT USE,39.04712302,-77.02956148,4D,"(39.0471, -77.0296)"
1,All Other Offenses,GAITHERSBURG,20879,Residence -Townhouse/Duplex,39.16941137,-77.18845253,6D,"(39.1694, -77.1885)"
1,Destruction/Damage/Vandalism of Property,BETHESDA,20817,School/College - DO NOT USE,39.02019825,-77.12650223,2D,"(39.0202, -77.1265)"
1,Simple Assault,OLNEY,20832,Residence - Apartment/Condo,39.15460729,-77.06266739,4D,"(39.1546, -77.0627)"
1,Identity Theft,ROCKVILLE,20850,Other/Unknown,39.10642716,-77.18000945,1D,"(39.1064, -77.18)"
1,Simple Assault,SILVER SPRING,20901,Convenience Store,39.02776434,-77.0204434,3D,"(39.0278, -77.0204)"
1,Credit Card/Automatic Teller Machine Fraud,ROCKVILLE,20850,Residence - Apartment/Condo,39.11523298,-77.16819358,1D,"(39.1152, -77.1682)"
1,Theft from Building,SILVER SPRING,20901,Residence - Single Family,39.0072798,-77.0114458,3D,"(39.0073, -77.0114)"
1,Identity Theft,GAITHERSBURG,20878,Other/Unknown,39.11172831,-77.23529488,1D,"(39.1117, -77.2353)"
1,All other Larceny,SILVER SPRING,20905,Parking Lot - Commercial,39.10954,-76.9984,4D,"(39.1095, -76.9984)"
1,Identity Theft,SILVER SPRING,20905,Other/Unknown,39.09755412,-77.01930553,4D,"(39.0976, -77.0193)"
1,Motor Vehicle Theft,SILVER SPRING,20910,Parking Lot - Commercial,39.00864242,-77.04025827,3D,"(39.0086, -77.0403)"
1,"Family Offenses, NonViolent",GERMANTOWN,20874,Residence - Apartment/Condo,39.18627385,-77.27502508,5D,"(39.1863, -77.275)"
1,Identity Theft,SILVER SPRING,20905,Other/Unknown,39.13993045,-76.99433906,4D,"(39.1399, -76.9943)"
1,Theft from Building,ROCKVILLE,20853,Residence - Apartment/Condo,39.09091206,-77.10840757,4D,"(39.0909, -77.1084)"
1,Theft From Motor Vehicle,BETHESDA,20814,Residence - Driveway,39.02119114,-77.11363786,2D,"(39.0212, -77.1136)"
1,Theft from Building,POTOMAC,20854,Government Building,39.06378673,-77.16091155,1D,"(39.0638, -77.1609)"
1,Identity Theft,OLNEY,20832,Other/Unknown,39.15772918,-77.06010634,4D,"(39.1577, -77.0601)"
1,Theft From Motor Vehicle,BETHESDA,20814,Residence - Driveway,39.02119114,-77.11363786,2D,"(39.0212, -77.1136)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20901,Residence - Apartment/Condo,39.00095873,-77.01002452,3D,"(39.001, -77.01)"
1,Identity Theft,SILVER SPRING,20905,Other/Unknown,39.13993045,-76.99433906,4D,"(39.1399, -76.9943)"
1,Shoplifting,GERMANTOWN,20876,Retail - Department/Discount Store,39.19927,-77.2459,5D,"(39.1993, -77.2459)"
1,Simple Assault,SILVER SPRING,20906,Street - Other,39.05819472,-77.05006802,4D,"(39.0582, -77.0501)"
1,All other Larceny,GAITHERSBURG,20878,Street - Commercial,39.1236,-77.2315,6D,"(39.1236, -77.2315)"
1,Credit Card/Automatic Teller Machine Fraud,SILVER SPRING,20902,Retail - Appliances/Electronics,39.03609311,-77.05005687,4D,"(39.0361, -77.0501)"
1,Motor Vehicle Theft,SILVER SPRING,20901,Street - Residential,39.00333,-77.0115,3D,"(39.0033, -77.0115)"
1,Driving Under the Influence,ROCKVILLE,20851,Street - In vehicle,39.07976731,-77.13793136,1D,"(39.0798, -77.1379)"
1,Theft from Building,SILVER SPRING,20901,Residence - Apartment/Condo,39.00369,-77.0118,3D,"(39.0037, -77.0118)"
1,Theft From Motor Vehicle,MONTGOMERY VILLAGE,20886,Street - Residential,0,0,6D,"(0.0, 0.0)"
1,All Other Offenses,SILVER SPRING,20905,School - Elementary/Secondary,39.11335,-77.0181,4D,"(39.1133, -77.0181)"
1,Burglary/Breaking and Entering,GERMANTOWN,20876,Hotel/Motel/Etc.,39.20208586,-77.26097127,5D,"(39.2021, -77.261)"
1,All Other Offenses,GAITHERSBURG,20877,Other/Unknown,39.13648875,-77.2050593,6D,"(39.1365, -77.2051)"
1,Theft From Motor Vehicle,GAITHERSBURG,20877,Street - Residential,39.15378,-77.1732,6D,"(39.1538, -77.1732)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20910,Street - Residential,38.9875801,-77.01806065,3D,"(38.9876, -77.0181)"
1,Theft From Motor Vehicle,BETHESDA,20817,Residence - Driveway,38.97221415,-77.13192656,2D,"(38.9722, -77.1319)"
1,Identity Theft,GAITHERSBURG,20882,Cyberspace,39.25297,-77.2039,5D,"(39.253, -77.2039)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20906,Parking Lot - Residential,39.08685,-77.0739,4D,"(39.0868, -77.0739)"
1,All Other Offenses,BETHESDA,20814,Other/Unknown,38.99716,-77.0902,2D,"(38.9972, -77.0902)"
1,Theft From Motor Vehicle,BETHESDA,20817,Residence - Driveway,38.97103122,-77.13020045,2D,"(38.971, -77.1302)"
1,Identity Theft,BETHESDA,20816,Other/Unknown,38.95042646,-77.12049214,2D,"(38.9504, -77.1205)"
1,Embezzlement,BETHESDA,20814,Residence - Apartment/Condo,38.9857866,-77.09595384,2D,"(38.9858, -77.096)"
1,Drug/Narcotic Violations,ROCKVILLE,20850,Parking Lot - Commercial,39.09940258,-77.19240839,1D,"(39.0994, -77.1924)"
1,Weapon Law Violations,ROCKVILLE,20850,Parking Lot - Commercial,39.09940258,-77.19240839,1D,"(39.0994, -77.1924)"
1,Destruction/Damage/Vandalism of Property,CHEVY CHASE,20815,Street - Other,38.96030379,-77.09685895,2D,"(38.9603, -77.0969)"
1,Theft From Motor Vehicle,POTOMAC,20854,Street - Residential,39.02325333,-77.16238102,2D,"(39.0233, -77.1624)"
1,False Pretenses/Swindle/Confidence Game,SILVER SPRING,20902,Retail - Mall,39.03734,-77.0516,4D,"(39.0373, -77.0516)"
1,Identity Theft,DERWOOD,20855,Other/Unknown,39.14998512,-77.15732889,6D,"(39.15, -77.1573)"
1,Burglary/Breaking and Entering,POOLESVILLE,20837,Residence - Single Family,39.08407,-77.3913,1D,"(39.0841, -77.3913)"
1,False Pretenses/Swindle/Confidence Game,CLARKSBURG,20871,Residence -Townhouse/Duplex,39.22868702,-77.25202265,5D,"(39.2287, -77.252)"
1,Identity Theft,SILVER SPRING,20905,Residence - Single Family,39.08500437,-76.96624668,3D,"(39.085, -76.9662)"
1,Identity Theft,DERWOOD,20855,Other/Unknown,39.17357656,-77.11185952,6D,"(39.1736, -77.1119)"
1,Trespass of Real Property,GAITHERSBURG,20877,Convenience Store,39.13015336,-77.18167789,6D,"(39.1302, -77.1817)"
1,Identity Theft,SILVER SPRING,20905,Other/Unknown,39.10994981,-76.96483002,4D,"(39.1099, -76.9648)"
1,Identity Theft,SILVER SPRING,20910,Other/Unknown,39.00203924,-77.01905311,3D,"(39.002, -77.0191)"
1,False Pretenses/Swindle/Confidence Game,ROCKVILLE,20850,Residence - Apartment/Condo,39.10982362,-77.2066705,6D,"(39.1098, -77.2067)"
1,Identity Theft,BETHESDA,20816,Other/Unknown,38.96272308,-77.12892227,2D,"(38.9627, -77.1289)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20910,Street - Residential,39.00261311,-77.01727185,3D,"(39.0026, -77.0173)"
1,Identity Theft,GAITHERSBURG,20850,Other/Unknown,39.11886742,-77.18258308,1D,"(39.1189, -77.1826)"
1,Burglary/Breaking and Entering,SILVER SPRING,20903,Residence - Single Family,38.99728,-76.9918,3D,"(38.9973, -76.9918)"
1,Destruction/Damage/Vandalism of Property,CLARKSBURG,20871,Residence - Driveway,39.22510037,-77.25332096,5D,"(39.2251, -77.2533)"
1,Identity Theft,SILVER SPRING,20904,Doctor/Dentist/Vet Office,39.04565489,-76.99200202,3D,"(39.0457, -76.992)"
1,All Other Offenses,DERWOOD,20855,Parking Garage - Residential,39.11563,-77.1663,1D,"(39.1156, -77.1663)"
1,Identity Theft,ROCKVILLE,20852,Other/Unknown,39.03062739,-77.10509168,2D,"(39.0306, -77.1051)"
1,Shoplifting,ROCKVILLE,20852,Retail - Appliances/Electronics,39.04476575,-77.12050393,2D,"(39.0448, -77.1205)"
1,All Other Offenses,BOYDS,20841,Park,39.19605491,-77.29148196,5D,"(39.1961, -77.2915)"
1,Liquor Law Violations,SILVER SPRING,20906,Parking Lot - Commercial,39.05819472,-77.05006802,4D,"(39.0582, -77.0501)"
1,Theft of Motor Vehicle Parts or Accessories,BURTONSVILLE,20866,Auto Dealership,39.10518262,-76.94196687,3D,"(39.1052, -76.942)"
1,All other Larceny,SILVER SPRING,20901,Other/Unknown,38.99886204,-76.99826612,3D,"(38.9989, -76.9983)"
1,Motor Vehicle Theft,SILVER SPRING,20910,Street - Commercial,38.99297402,-77.02665305,3D,"(38.993, -77.0267)"
1,Identity Theft,ROCKVILLE,20852,Other/Unknown,39.02729879,-77.10742234,2D,"(39.0273, -77.1074)"
1,Theft From Motor Vehicle,BETHESDA,20814,Residence - Driveway,38.99280628,-77.09185119,2D,"(38.9928, -77.0919)"
1,Simple Assault,GAITHERSBURG,20877,Residence - Apartment/Condo,39.14103715,-77.19715986,6D,"(39.141, -77.1972)"
1,All Other Offenses,GERMANTOWN,20874,Gas Station,39.16219,-77.2816,5D,"(39.1622, -77.2816)"
1,Destruction/Damage/Vandalism of Property,GAITHERSBURG,20878,Parking Lot - Residential,39.14600937,-77.22825636,6D,"(39.146, -77.2283)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20906,Other/Unknown,39.09048447,-77.03081306,4D,"(39.0905, -77.0308)"
1,Theft From Motor Vehicle,GAITHERSBURG,20879,Residence - Driveway,39.15928,-77.1796,6D,"(39.1593, -77.1796)"
1,Destruction/Damage/Vandalism of Property,ROCKVILLE,20853,Residence - Driveway,39.0965552,-77.1089317,4D,"(39.0966, -77.1089)"
1,Destruction/Damage/Vandalism of Property,BETHESDA,20817,Residence - Yard,0,0,2D,"(0.0, 0.0)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20901,Residence - Apartment/Condo,39.03877674,-76.99251233,3D,"(39.0388, -76.9925)"
1,Theft from Building,SILVER SPRING,20904,Residence - Other,39.06308366,-76.97249956,3D,"(39.0631, -76.9725)"
1,Theft From Motor Vehicle,BETHESDA,20814,Residence - Driveway,0,0,2D,"(0.0, 0.0)"
1,Theft From Motor Vehicle,BURTONSVILLE,20866,Parking Lot - Residential,39.10178256,-76.92760425,3D,"(39.1018, -76.9276)"
1,Shoplifting,GAITHERSBURG,20878,Retail - Sporting Goods,39.11838,-77.2003,6D,"(39.1184, -77.2003)"
1,Aggravated Assault,SILVER SPRING,20901,Residence - Apartment/Condo,39.03844112,-76.99499925,3D,"(39.0384, -76.995)"
1,Simple Assault,TAKOMA PARK,20912,Residence - Apartment/Condo,38.98018444,-77.0067237,8D,"(38.9802, -77.0067)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20902,Parking Lot - Commercial,39.02360097,-77.0455477,3D,"(39.0236, -77.0455)"
1,Theft from Building,BETHESDA,20814,Residence - Apartment/Condo,38.98648921,-77.0971351,2D,"(38.9865, -77.0971)"
1,Destruction/Damage/Vandalism of Property,ROCKVILLE,20850,Parking Garage - Residential,39.10393841,-77.20461901,6D,"(39.1039, -77.2046)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20902,Street - Residential,39.0470612,-77.01273958,4D,"(39.0471, -77.0127)"
1,All Other Offenses,SILVER SPRING,20910,Residence - Nursing Home,38.99537,-77.0424,2D,"(38.9954, -77.0424)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20901,Street - Residential,39.03460116,-77.02003083,4D,"(39.0346, -77.02)"
1,All Other Offenses,SILVER SPRING,20904,Residence - Apartment/Condo,39.07876,-76.9396,3D,"(39.0788, -76.9396)"
1,Simple Assault,TAKOMA PARK,20912,Street - Residential,38.99117,-77.0022,3D,"(38.9912, -77.0022)"
1,All other Larceny,SILVER SPRING,20904,Construction Site,39.06059065,-76.96337383,3D,"(39.0606, -76.9634)"
1,Destruction/Damage/Vandalism of Property,GERMANTOWN,20876,Parking Lot - Residential,39.20327505,-77.25762856,5D,"(39.2033, -77.2576)"
1,Drug/Narcotic Violations,SILVER SPRING,20901,Street - Residential,39.02877049,-77.0137202,4D,"(39.0288, -77.0137)"
1,All Other Offenses,SILVER SPRING,20901,Residence - Single Family,39.03487836,-77.00229265,3D,"(39.0349, -77.0023)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20910,Parking Lot - Residential,38.99383658,-77.01156195,3D,"(38.9938, -77.0116)"
1,Identity Theft,OLNEY,20832,Other/Unknown,39.13292911,-77.08293029,4D,"(39.1329, -77.0829)"
1,Driving Under the Influence,BETHESDA,20817,Parking Garage - Residential,39.02164554,-77.14278434,2D,"(39.0216, -77.1428)"
1,All Other Offenses,SILVER SPRING,20866,Government Building,39.08323347,-76.94822002,3D,"(39.0832, -76.9482)"
1,False Pretenses/Swindle/Confidence Game,SILVER SPRING,20901,Residence - Single Family,39.01784,-77.0246,3D,"(39.0178, -77.0246)"
1,Theft From Motor Vehicle,ROCKVILLE,20850,Residence - Single Family,39.08455,-77.2037,1D,"(39.0846, -77.2037)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20904,Street - In vehicle,39.04345817,-76.99182798,3D,"(39.0435, -76.9918)"
1,False Pretenses/Swindle/Confidence Game,ROCKVILLE,20850,Residence - Single Family,39.08085477,-77.20663612,1D,"(39.0809, -77.2066)"
1,Theft from Building,BOYDS,20841,Community Center,39.15279197,-77.29800822,5D,"(39.1528, -77.298)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20902,Parking Garage - Residential,39.04300504,-77.04998119,4D,"(39.043, -77.05)"
1,Identity Theft,BETHESDA,20814,Other/Unknown,38.99250585,-77.09927481,2D,"(38.9925, -77.0993)"
1,Counterfeiting/Forgery,DERWOOD,20855,Commercial - Office Building,39.1096426,-77.15338724,1D,"(39.1096, -77.1534)"
1,All Other Offenses,SILVER SPRING,20902,Other/Unknown,39.01721,-77.0398,3D,"(39.0172, -77.0398)"
1,Theft From Motor Vehicle,CHEVY CHASE,20815,Residence - Driveway,38.96937,-77.0981,2D,"(38.9694, -77.0981)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20910,Street - Residential,38.98565085,-77.01775718,3D,"(38.9857, -77.0178)"
1,Identity Theft,OLNEY,20832,Other/Unknown,39.1455854,-77.08038787,4D,"(39.1456, -77.0804)"
1,Identity Theft,GAITHERSBURG,20877,Other/Unknown,39.14486009,-77.20271713,6D,"(39.1449, -77.2027)"
1,All Other Offenses,SILVER SPRING,20906,Residence - Apartment/Condo,39.10246,-77.074,4D,"(39.1025, -77.074)"
1,Identity Theft,GERMANTOWN,20876,Other/Unknown,39.18992253,-77.25084886,5D,"(39.1899, -77.2508)"
1,Drug/Narcotic Violations,ROCKVILLE,20852,Street - In vehicle,39.07711267,-77.13947041,1D,"(39.0771, -77.1395)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20903,Residence - Apartment/Condo,38.99729425,-76.99375224,3D,"(38.9973, -76.9938)"
1,Weapon Law Violations,ROCKVILLE,20852,Street - In vehicle,39.07711267,-77.13947041,1D,"(39.0771, -77.1395)"
1,Destruction/Damage/Vandalism of Property,GERMANTOWN,20874,Street - Residential,39.17002809,-77.25358052,5D,"(39.17, -77.2536)"
1,False Pretenses/Swindle/Confidence Game,SILVER SPRING,20903,Other/Unknown,39.01837802,-76.98448141,3D,"(39.0184, -76.9845)"
1,All other Larceny,ROCKVILLE,20852,Restaurant,39.04924,-77.1172,2D,"(39.0492, -77.1172)"
1,Credit Card/Automatic Teller Machine Fraud,ROCKVILLE,20852,Retail - Other,39.04924,-77.1172,2D,"(39.0492, -77.1172)"
1,Identity Theft,SILVER SPRING,20906,Other/Unknown,39.09815345,-77.0688042,4D,"(39.0982, -77.0688)"
1,Theft from Building,ROCKVILLE,20852,Other/Unknown,39.07757509,-77.1400974,1D,"(39.0776, -77.1401)"
1,Identity Theft,SILVER SPRING,20901,Other/Unknown,39.0026145,-76.99550554,3D,"(39.0026, -76.9955)"
1,Aggravated Assault,GERMANTOWN,20874,Other/Unknown,39.17692604,-77.2643173,5D,"(39.1769, -77.2643)"
1,All other Larceny,SILVER SPRING,20903,Residence - Yard,39.02480207,-76.99229608,3D,"(39.0248, -76.9923)"
1,Destruction/Damage/Vandalism of Property,BETHESDA,20817,Residence - Single Family,0,0,2D,"(0.0, 0.0)"
1,All Other Offenses,TAKOMA PARK,20912,Street - Other,38.98619,-76.9894,TPPD,"(38.9862, -76.9894)"
1,Shoplifting,GERMANTOWN,20876,Retail - Department/Discount Store,39.1982954,-77.2448997,5D,"(39.1983, -77.2449)"
1,False Pretenses/Swindle/Confidence Game,SILVER SPRING,20904,Other/Unknown,39.07634513,-76.98912127,4D,"(39.0763, -76.9891)"
1,All Other Offenses,POTOMAC,20854,Residence - Single Family,39.06878,-77.1798,1D,"(39.0688, -77.1798)"
1,All other Larceny,SILVER SPRING,20904,School/College - DO NOT USE,39.05528251,-76.99553517,3D,"(39.0553, -76.9955)"
1,Shoplifting,ROCKVILLE,20852,Retail - Appliances/Electronics,39.0584,-77.1263,1D,"(39.0584, -77.1263)"
1,Drug/Narcotic Violations,ROCKVILLE,20850,Street - In vehicle,39.09839847,-77.14761335,1D,"(39.0984, -77.1476)"
1,Theft from Building,ROCKVILLE,20850,Retail - Salon/Spa,39.09084607,-77.17927242,1D,"(39.0908, -77.1793)"
1,All Other Offenses,ROCKVILLE,20852,Residence - Single Family,39.05849217,-77.12640786,1D,"(39.0585, -77.1264)"
1,Burglary/Breaking and Entering,TAKOMA PARK,20912,Residence - Apartment/Condo,38.99686309,-77.00034125,3D,"(38.9969, -77.0003)"
1,Identity Theft,SILVER SPRING,20910,Other/Unknown,38.99667036,-77.03327198,3D,"(38.9967, -77.0333)"
1,Identity Theft,BOYDS,20841,Other/Unknown,39.22986851,-77.28815222,5D,"(39.2299, -77.2882)"
1,Fondling,SILVER SPRING,20906,Other/Unknown,39.09051223,-77.07196858,4D,"(39.0905, -77.072)"
1,Theft from Building,ROCKVILLE,20850,Residence - Nursing Home,39.07961,-77.1983,1D,"(39.0796, -77.1983)"
1,All Other Offenses,SILVER SPRING,20901,Hospital/Emergency Care Center,39.02005,-77.0141,3D,"(39.02, -77.0141)"
1,Destruction/Damage/Vandalism of Property,ROCKVILLE,20853,Street - Other,39.1239391,-77.07308334,4D,"(39.1239, -77.0731)"
1,All Other Offenses,SILVER SPRING,20910,Parking Lot - Commercial,38.99019,-77.0299,3D,"(38.9902, -77.0299)"
1,Shoplifting,SILVER SPRING,20902,Retail - Clothing,39.0373839,-77.05168233,4D,"(39.0374, -77.0517)"
1,Drug/Narcotic Violations,SILVER SPRING,20902,Retail - Clothing,39.0373839,-77.05168233,4D,"(39.0374, -77.0517)"
1,Drug Equipment Violations,SILVER SPRING,20902,Retail - Clothing,39.0373839,-77.05168233,4D,"(39.0374, -77.0517)"
1,Simple Assault,GERMANTOWN,20874,Street - Other,39.17689115,-77.26822191,5D,"(39.1769, -77.2682)"
1,Simple Assault,SILVER SPRING,20903,Residence - Apartment/Condo,39.00126358,-76.98717789,3D,"(39.0013, -76.9872)"
